OrdersID,Order No,Part Number,Part Name,Operation Number,Operation Name,Resource Group,Required Resource,Setup Time,Time Per Item,Sales Order,Quantity,Due Date,Batch Time,Process Time Type,Tonnage,Cycle Type,Volume Occupancy,Klin Type,Firing buffer,MTS/MTO,MTS/MTO priority,Que Time,Pressing buffer,Wheel Dia,Wheel thickness,Week start,pressing batch+date
7100,120424256,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,44.167,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7101,120424256,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7102,120424256,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7103,120424256,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7104,120424256,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7105,120424256,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,7,06-10-2025,10080,Time Per Batch,,HT093,19.663,Tunnel,,,,,,500-D,,,11-09-2025
7106,120424256,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7107,120424256,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7108,120424256,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,11,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7109,120424256,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7110,120424256,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,15.767,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7111,120424256,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7112,120424256,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,12.45,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7113,120424256,123456789,product_name,420,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,19.417,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7114,120424256,123456789,product_name,421,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7115,120424256,123456789,product_name,430,Finishing Profile DB 1100 27,FINISHING,Select From Group,0,67.233,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7116,120424256,123456789,product_name,431,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7117,120424256,123456789,product_name,432,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7118,120424256,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7119,120424256,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,10.5,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7120,120424256,123456789,product_name,480,SPEED TEST,SPEEDTST,Select From Group,0,10.5,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7121,120424256,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,4,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7122,120424256,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,38.717,197600270,7,06-10-2025,,Time Per Item,,,19.663,,,,,,,500-D,,,11-09-2025
7123,120424408,123456789,product_name,100,Mixer Vitrified 150 Kg Single Bowl 1st,MIXER,Select From Group,30,16.717,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7124,120424408,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,110.1,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7125,120424408,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7126,120424408,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7127,120424408,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7128,120424408,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7129,120424408,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,2,22-09-2025,10080,Time Per Batch,,HT153,144.376,Tunnel,,,,,,600-N,,,28-08-2025
7130,120424408,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7131,120424408,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7132,120424408,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,11,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7133,120424408,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7134,120424408,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,5.35,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7135,120424408,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7136,120424408,123456789,product_name,410,Finishing ALL CNC VTL 62,FINISHING,Select From Group,0,1.583,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7137,120424408,123456789,product_name,411,Finishing Diameter DB 600 17,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7138,120424408,123456789,product_name,420,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,1.067,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7139,120424408,123456789,product_name,421,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7140,120424408,123456789,product_name,430,Finishing Diameter DB 600 17,FINISHING,Select From Group,0,1.4,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7141,120424408,123456789,product_name,431,Finishing Diameter & Bore DB 600 - 30,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7142,120424408,123456789,product_name,432,Finishing Bore & Recess DR 90,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7143,120424408,123456789,product_name,433,Finishing ALL CNC VTL 62,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7144,120424408,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7145,120424408,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,4,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7146,120424408,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7147,120424408,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,18.467,197600270,2,22-09-2025,,Time Per Item,,,144.376,,,,,,,600-N,,,28-08-2025
7148,120424415,123456789,product_name,100,Mixer Vitrified 150 Kg Single Bowl 1st,MIXER,Select From Group,30,16.717,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7149,120424415,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,70.767,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7150,120424415,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7151,120424415,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7152,120424415,123456789,product_name,270,Finishing Raw Dressing VTL 41,FINISHING,Select From Group,0,1.267,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7153,120424415,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7154,120424415,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7155,120424415,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,2,03-10-2025,10080,Time Per Batch,,HT140,199.34,Tunnel,,,,,,870-P,,,08-09-2025
7156,120424415,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7157,120424415,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7158,120424415,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,9,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7159,120424415,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7160,120424415,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,33.367,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7161,120424415,123456789,product_name,410,Finishing Bore & Recess DR 90,FINISHING,Select From Group,0,149.75,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7162,120424415,123456789,product_name,411,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7163,120424415,123456789,product_name,420,Finishing Bore Cementing Manual,FINISHING,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7164,120424415,123456789,product_name,430,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,1.583,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7165,120424415,123456789,product_name,431,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7166,120424415,123456789,product_name,432,Finishing Profile DB 1100 27,FINISHING,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7167,120424415,123456789,product_name,440,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,191.933,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7168,120424415,123456789,product_name,441,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7169,120424415,123456789,product_name,442,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7170,120424415,123456789,product_name,450,Finishing Profile DB 1100 27,FINISHING,Select From Group,0,198.517,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7171,120424415,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,2,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7172,120424415,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,2,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7173,120424415,123456789,product_name,500,Packing Large Wheel 2nd Conveyor,PACKING,Select From Group,0,39.033,197600270,2,03-10-2025,,Time Per Item,,,199.34,,,,,,,870-P,,,08-09-2025
7174,120424488,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7175,120424488,123456789,product_name,110,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7176,120424488,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,31.55,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7177,120424488,123456789,product_name,201,Press Large Wheel 1200 Ton 1st B Arm,PRESS,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7178,120424488,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7179,120424488,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7180,120424488,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7181,120424488,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,4980,197600270,5,27-09-2025,4980,Time Per Batch,,65VT,53.825,Batch,,,,,,510-D,,,02-09-2025
7182,120424488,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7183,120424488,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,9,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7184,120424488,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7185,120424488,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,8.033,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7186,120424488,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7187,120424488,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,8.017,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7188,120424488,123456789,product_name,420,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,31.417,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7189,120424488,123456789,product_name,421,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7190,120424488,123456789,product_name,430,Finishing Profile DB 1100 27,FINISHING,Select From Group,0,176.1,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7191,120424488,123456789,product_name,431,Finishing Diameter Roughing & Finishing,FINISHING,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7192,120424488,123456789,product_name,440,Finishing ALL CNC VTL 62,FINISHING,Select From Group,0,3.967,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7193,120424488,123456789,product_name,450,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7194,120424488,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,10,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7195,120424488,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7196,120424488,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,24.35,197600270,5,27-09-2025,,Time Per Item,,,53.825,,,,,,,510-D,,,02-09-2025
7197,120424491,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,18.483,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7198,120424491,123456789,product_name,200,Press Large Wheel 600 Ton 1st A Arm,PRESS,Select From Group,10.5,43.217,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7199,120424491,123456789,product_name,201,Press Large Wheel 600 Ton 1st B Arm,PRESS,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7200,120424491,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7201,120424491,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7202,120424491,123456789,product_name,290,Loading PTK,LOADPTK,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7203,120424491,123456789,product_name,291,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7204,120424491,123456789,product_name,300,PTK Tunnel Kilns,TUNELKLN,Select From Group,0,10080,197600270,7,25-09-2025,10080,Time Per Batch,,HT093,67.018,Tunnel,,,,,,510-D,,,31-08-2025
7205,120424491,123456789,product_name,310,Unloading PTK,ULDPTK,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7206,120424491,123456789,product_name,311,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7207,120424491,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,11,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7208,120424491,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7209,120424491,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,10.833,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7210,120424491,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7211,120424491,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,10.55,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7212,120424491,123456789,product_name,420,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,4.217,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7213,120424491,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,29.383,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7214,120424491,123456789,product_name,431,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7215,120424491,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7216,120424491,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,14,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7217,120424491,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,5,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7218,120424491,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,38.717,197600270,7,25-09-2025,,Time Per Item,,,67.018,,,,,,,510-D,,,31-08-2025
7219,120424504,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7220,120424504,123456789,product_name,200,Press Large Wheel 1200 Ton 1st A Arm,PRESS,Select From Group,9,8.083,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7221,120424504,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7222,120424504,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7223,120424504,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7224,120424504,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,10620,197600270,1,19-07-2025,10620,Time Per Batch,,150VT,33.465,Batch,,,,,,610-F,,,24-06-2025
7225,120424504,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7226,120424504,123456789,product_name,390,Pre inspection,PREINSPC,Select From Group,0,4.5,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7227,120424504,123456789,product_name,395,KILN ACKNOWLEDGE,KILNACK,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7228,120424504,123456789,product_name,400,Finishing Thickness Bando 42,FINISHING,Select From Group,0,3,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7229,120424504,123456789,product_name,401,Finishing Thickness Tokimotto 74,FINISHING,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7230,120424504,123456789,product_name,410,Finishing Bore Cementing 67,FINISHING,Select From Group,0,1.85,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7231,120424504,123456789,product_name,420,Finishing Blanchart Wet DR 39,FINISHING,Select From Group,0,0.583,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7232,120424504,123456789,product_name,421,Finishing Blanchart Dry RSG 40,FINISHING,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7233,120424504,123456789,product_name,422,Finishing Blanchart Dry DR 31,FINISHING,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7234,120424504,123456789,product_name,430,Finishing Diameter DB 1200 24,FINISHING,Select From Group,0,0.533,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7235,120424504,123456789,product_name,431,Finishing Diameter DS 44,FINISHING,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7236,120424504,123456789,product_name,440,Finishing Bore Inspection,FINISHING,Select From Group,0,0,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7237,120424504,123456789,product_name,470,BALANCE CHECKING,BALANCIN,Select From Group,0,2,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7238,120424504,123456789,product_name,490,Final inspection,FININSPC,Select From Group,0,2.5,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7239,120424504,123456789,product_name,500,Packing Large Wheel 1st Dia <= 500,PACKING,Select From Group,0,6.833,197600270,1,19-07-2025,,Time Per Item,,,33.465,,,,,,,610-F,,,24-06-2025
7240,120425316,123456789,product_name,100,Mixer Vitrified 80 Kg Single Bowl 1st,MIXER,Select From Group,25,9.233,197600270,1,27-09-2025,,Time Per Item,,,36.943,,,,,,,660-F,,,02-09-2025
7241,120425316,123456789,product_name,200,Press Large Wheel 3000 Ton 1st A Arm,PRESS,Select From Group,20,55.05,197600270,1,27-09-2025,,Time Per Item,,,36.943,,,,,,,660-F,,,02-09-2025
7242,120425316,123456789,product_name,250,Air drying,AIRDRY,Select From Group,0,0,197600270,1,27-09-2025,,Time Per Item,,,36.943,,,,,,,660-F,,,02-09-2025
7243,120425316,123456789,product_name,260,Dryers,DRYER,Select From Group,0,0,197600270,1,27-09-2025,,Time Per Item,,,36.943,,,,,,,660-F,,,02-09-2025
7244,120425316,123456789,product_name,290,Loading Bickley,LOADBICK,Select From Group,0,0,197600270,1,27-09-2025,,Time Per Item,,,36.943,,,,,,,660-F,,,02-09-2025
7245,120425316,123456789,product_name,300,Bickley Batch Kilns,BATCHKLN,Select From Group,0,8100,197600270,1,27-09-2025,8100,Time Per Batch,,102VT,36.943,Batch,,,,,,660-F,,,02-09-2025
7246,120425316,123456789,product_name,310,Unloading bickley,ULDBICK,Select From Group,0,0,197600270,1,27-09-2025,,Time Per Item,,,36.943,,,,,,,660-F,,,02-09-2025
